"Soorni A, Haak D, Zaitlin D, Bombarely A.",2017,28061749,"Organelle_PBA, a pipeline for assembling chloroplast and mitochondrial genomes from PacBio DNA sequencing data.",BMC genomics,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">The development of long-read sequencing technologies, such as single-molecule real-time (SMRT) sequencing by PacBio, has produced a revolution in the sequencing of small genomes. Sequencing organelle genomes using PacBio long-read data is a cost effective, straightforward approach. Nevertheless, the availability of simple-to-use software to perform the assembly from raw reads is limited at present.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">We present Organelle-PBA, a Perl program designed specifically for the assembly of chloroplast and mitochondrial genomes. For chloroplast genomes, the program selects the chloroplast reads from a whole genome sequencing pool, maps the reads to a reference sequence from a closely related species, and then performs read correction and de novo assembly using Sprai. Organelle-PBA completes the assembly process with the additional step of scaffolding by SSPACE-LongRead. The program then detects the chloroplast inverted repeats and reassembles and re-orients the assembly based on the organelle origin of the reference. We have evaluated the performance of the software using PacBio reads from different species, read coverage, and reference genomes. Finally, we present the assembly of two novel chloroplast genomes from the species Picea glauca (Pinaceae) and Sinningia speciosa (Gesneriaceae).</abstracttext>, <abstracttext label=""CONCLUSION"" nlmcategory=""CONCLUSIONS"">Organelle-PBA is an easy-to-use Perl-based software pipeline that was written specifically to assemble mitochondrial and chloroplast genomes from whole genome PacBio reads. The program is available at https://github.com/aubombarely/Organelle_PBA .</abstracttext>]","['https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-016-3412-9', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/28061749/']"
"Vaser R, Sovic I, Nagarajan N, Sikic M.",2017,28100585,Fast and accurate de novo genome assembly from long uncorrected reads.,Genome research,"[<abstracttext>The assembly of long reads from Pacific Biosciences and Oxford Nanopore Technologies typically requires resource intensive error correction and consensus generation steps to obtain high quality assemblies. We show that the error correction step can be omitted and high quality consensus sequences can be generated efficiently with a SIMD accelerated, partial order alignment based stand-alone consensus module called Racon. Based on tests with PacBio and Oxford Nanopore datasets we show that Racon coupled with Miniasm enables consensus genomes with similar or better quality than state-of-the-art methods while being an order of magnitude faster.</abstracttext>]",[]
"Tørresen OK, Star B, Jentoft S, Reinar WB, Grove H, Miller JR, Walenz BP, Knight J, Ekholm JM, Peluso P, Edvardsen RB, Tooming-Klunderud A, Skage M, Lien S, Jakobsen KS, Nederbragt AJ.",2017,28100185,An improved genome assembly uncovers prolific tandem repeats in Atlantic cod.,BMC genomics,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">The first Atlantic cod (Gadus morhua) genome assembly published in 2011 was one of the early genome assemblies exclusively based on high-throughput 454 pyrosequencing. Since then, rapid advances in sequencing technologies have led to a multitude of assemblies generated for complex genomes, although many of these are of a fragmented nature with a significant fraction of bases in gaps. The development of long-read sequencing and improved software now enable the generation of more contiguous genome assemblies.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">By combining data from Illumina, 454 and the longer PacBio sequencing technologies, as well as integrating the results of multiple assembly programs, we have created a substantially improved version of the Atlantic cod genome assembly. The sequence contiguity of this assembly is increased fifty-fold and the proportion of gap-bases has been reduced fifteen-fold. Compared to other vertebrates, the assembly contains an unusual high density of tandem repeats (TRs). Indeed, retrospective analyses reveal that gaps in the first genome assembly were largely associated with these TRs. We show that 21% of the TRs across the assembly, 19% in the promoter regions and 12% in the coding sequences are heterozygous in the sequenced individual.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">The inclusion of PacBio reads combined with the use of multiple assembly programs drastically improved the Atlantic cod genome assembly by successfully resolving long TRs. The high frequency of heterozygous TRs within or in the vicinity of genes in the genome indicate a considerable standing genomic variation in Atlantic cod populations, which is likely of evolutionary importance.</abstracttext>]",[]
"Zimin AV, Puiu D, Luo MC, Zhu T, Koren S, Marcais G, Yorke JA, Dvorak J, Salzberg SL.",2017,28130360,"Hybrid assembly of the large and highly repetitive genome of Aegilops tauschii, a progenitor of bread wheat, with the mega-reads algorithm.",Genome research,"[<abstracttext>LLong sequencing reads generated by single-molecule sequencing technology offer the possibility of dramatically improving the contiguity of genome assemblies. The biggest challenge today is that long reads have relatively high error rates, currently around 15%. The high error rates make it difficult to use this data alone, particularly with highly repetitive plant genomes. Errors in the raw data can lead to insertion or deletion errors (indels) in the consensus genome sequence, which in turn create significant problems for downstream analysis; for example, a single indel may shift the reading frame and incorrectly truncate a protein sequence. Here we describe an algorithm that solves the high error rate problem by combining long, high-error reads with shorter but much more accurate Illumina sequencing reads, whose error rates average &lt;1%. Our hybrid assembly algorithm combines these two types of reads to construct mega-reads, which are both long and accurate, and then assembles the mega-reads using the CABOG assembler, which was designed for long reads. We apply this technique to a large data set of Illumina and PacBio sequences from the species Aegilops tauschii, a large and extremely repetitive plant genome that has resisted previous attempts at assembly. We show that the resulting assembled contigs are far larger than in any previous assembly, with an N50 contig size of 486,807 nucleotides. We compare the contigs to independently produced optical maps to evaluate their large-scale accuracy, and to a set of high-quality bacterial artificial chromosome (BAC)-based assemblies to evaluate base-level accuracy.</abstracttext>]",['http://genome.cshlp.org/cgi/pmidlookup?view=long&pmid=28130360']
"Driscoll CB, Otten TG, Brown NM, Dreher TW.",2017,28127419,Towards long-read metagenomics: complete assembly of three novel genomes from bacteria dependent on a diazotrophic cyanobacterium in a freshwater lake co-culture.,Standards in genomic sciences,"[<abstracttext>Here we report three complete bacterial genome assemblies from a PacBio shotgun metagenome of a co-culture from Upper Klamath Lake, OR. Genome annotations and culture conditions indicate these bacteria are dependent on carbon and nitrogen fixation from the cyanobacterium <i>Aphanizomenon flos-aquae,</i> whose genome was assembled to draft-quality<i>.</i> Due to their taxonomic novelty relative to previously sequenced bacteria, we have temporarily designated these bacteria as <i>incertae sedis Hyphomonadaceae</i> strain UKL13-1 (3,501,508 bp and 56.12% GC), <i>incertae sedis</i> Betaproteobacterium strain UKL13-2 (3,387,087 bp and 54.98% GC), and <i>incertae sedis Bacteroidetes</i> strain UKL13-3 (3,236,529 bp and 37.33% GC). Each genome consists of a single circular chromosome with no identified plasmids. When compared with binned Illumina assemblies of the same three genomes, there was ~7% discrepancy in total genome length. Gaps where Illumina assemblies broke were often due to repetitive elements. Within these missing sequences were essential genes and genes associated with a variety of functional categories. Annotated gene content reveals that both <i>Proteobacteria</i> are aerobic anoxygenic phototrophs, with Betaproteobacterium UKL13-2 potentially capable of phototrophic oxidation of sulfur compounds. Both proteobacterial genomes contain transporters suggesting they are scavenging fixed nitrogen from <i>A. flos-aquae</i> in the form of ammonium. <i>Bacteroidetes</i> UKL13-3 has few completely annotated biosynthetic pathways, and has a comparatively higher proportion of unannotated genes. The genomes were detected in only a few other freshwater metagenomes, suggesting that these bacteria are not ubiquitous in freshwater systems. Our results indicate that long-read sequencing is a viable method for sequencing dominant members from low-diversity microbial communities, and should be considered for environmental metagenomics when conditions meet these requirements.</abstracttext>]","['https://standardsingenomics.biomedcentral.com/articles/10.1186/s40793-017-0224-8', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/28127419/']"
"Zhang Y, Ma C, Zhao J, Xu H, Hou Q, Zhang H.",2017,28445967,Lactobacillus casei Zhang and vitamin K2 prevent intestinal tumorigenesis in mice via adiponectin-elevated different signaling pathways.,Oncotarget,"[<abstracttext>The incidence of colon cancer has increased considerably and the intestinal microbiota participate in the development of colon cancer. We showed that the L. casei Zhang or vitamin K2 (Menaquinone-7) intervention significantly alleviated intestinal tumor burden in mice. This was associated with increased serum adiponectin levels in both treatments. But osteocalcin level was only increased by L. casei Zhang. Furthermore, the anti-carcinogenic actions of L. casei Zhang were mediated by hepatic Chloride channel-3(CLCN3)/Nuclear Factor Kappa B(NF-κB) and intestinal Claudin15/Chloride intracellular channel 4(CLIC4)/Transforming Growth Factor Beta(TGF-β) signaling, while the vitamin K2 effect involved a hepatic Vitamin D Receptor(VDR)-phosphorylated AMPK signaling pathway. Fecal DNA sequencing by the Pacbio RSII method revealed there was significantly lower Helicobacter apodemus, Helicobacter mesocricetorum, Allobaculum stercoricanis and Adlercreutzia equolifaciens following both interventions compared to the model group. Moreover, different caecum acetic acid and butyric acid levels and enrichment of other specific microbes also determined the activity of the different regulatory pathways. Together these data show that L. casei Zhang and Vitamin K2 can suppress gut risk microbes and promote beneficial microbial metabolites to reduce colonic tumor development in mice.</abstracttext>]",['http://www.impactjournals.com/oncotarget/misc/linkedout.php?pii=15791']
"Couldrey C, Keehan M, Johnson T, Tiplady K, Winkelman A, Littlejohn MD, Scott A, Kemper KE, Hayes B, Davis SR, Spelman RJ.",2017,28456410,Detection and assessment of copy number variation using PacBio long read and Illumina sequencing in New Zealand dairy cattle.,Journal of dairy science,"[<abstracttext>Single nucleotide polymorphisms have been the DNA variant of choice for genomic prediction, largely because of the ease of single nucleotide polymorphism genotype collection. In contrast, structural variants (SV), which include copy number variants (CNV), translocations, insertions, and inversions, have eluded easy detection and characterization, particularly in nonhuman species. However, evidence increasingly shows that SV not only contribute a substantial proportion of genetic variation but also have significant influence on phenotypes. Here we present the discovery of CNV in a prominent New Zealand dairy bull using long-read PacBio (Pacific Biosciences, Menlo Park, CA) sequencing technology and the Sniffles SV discovery tool (version 0.0.1; https://github.com/fritzsedlazeck/Sniffles). The CNV identified from long reads were compared with CNV discovered in the same bull from Illumina sequencing using CNVnator (read depth-based tool; Illumina Inc., San Diego, CA) as a means of validation. Subsequently, further validation was undertaken using whole-genome Illumina sequencing of 556 cattle representing the wider New Zealand dairy cattle population. Very limited overlap was observed in CNV discovered from the 2 sequencing platforms, in part because of the differences in size of CNV detected. Only a few CNV were therefore able to be validated using this approach. However, the ability to use CNVnator to genotype the 557 cattle for copy number across all regions identified as putative CNV allowed a genome-wide assessment of transmission level of copy number based on pedigree. The more highly transmissible a putative CNV region was observed to be, the more likely the distribution of copy number was multimodal across the 557 sequenced animals. Furthermore, visual assessment of highly transmissible CNV regions provided evidence supporting the presence of CNV across the sequenced animals. This transmission-based approach was able to confirm a subset of CNV that segregates in the New Zealand dairy cattle population. Genome-wide identification and validation of CNV is an important step toward their inclusion in genomic selection strategies.</abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0022-0302(17)30352-1']
"Kang J, Chung WH, Lim TJ, Whon TW, Lim S, Nam YD.",2017,28439274,"Complete Genome Sequence of &lt;i&gt;Lactobacillus casei&lt;/i&gt; LC5, a Potential Probiotics for Atopic Dermatitis.",Frontiers in immunology,[],"['https://dx.doi.org/10.3389/fimmu.2017.00413', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/28439274/']"
"Stadermann KB, Blom J, Borgmeier C, Sciberras N, Herbold S, Kipker M, Meurer G, Molck S, Petri D, Pelzer S, Schneider J.",2017,28438580,First complete genome sequence of Bacillus glycinifermentans B-27.,Journal of biotechnology,"[<abstracttext>The first complete genome sequence of Bacillus glycinifermentans B-27 was determined by SMRT sequencing generating a genome sequence with a total length of 4,607,442 bases. Based on this sequence 4,738 protein-coding sequences were predicted and used to identify gene clusters that are related to the production of secondary metabolites such as Lichenysin, Bacillibactin and Bacitracin. This genomic potential combined with the ability of B. glycinifermentans B-27 to grown in bile containing media might contribute to a future application of this strain as probiotic in productive livestock potentially inhibiting competing and pathogenic organisms.</abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0168-1656(17)30184-0']
"Kuo RI, Tseng E, Eory L, Paton IR, Archibald AL, Burt DW.",2017,28438136,Normalized long read RNA sequencing in chicken reveals transcriptome complexity similar to human.,BMC genomics,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">Despite the significance of chicken as a model organism, our understanding of the chicken transcriptome is limited compared to human. This issue is common to all non-human vertebrate annotations due to the difficulty in transcript identification from short read RNAseq data. While previous studies have used single molecule long read sequencing for transcript discovery, they did not perform RNA normalization and 5'-cap selection which may have resulted in lower transcriptome coverage and truncated transcript sequences.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">We sequenced normalised chicken brain and embryo RNA libraries with Pacific Bioscience Iso-Seq. 5' cap selection was performed on the embryo library to provide methodological comparison. From these Iso-Seq sequencing projects, we have identified 60 k transcripts and 29 k genes within the chicken transcriptome. Of these, more than 20 k are novel lncRNA transcripts with ~3 k classified as sense exonic overlapping lncRNA, which is a class that is underrepresented in many vertebrate annotations. The relative proportion of alternative transcription events revealed striking similarities between the chicken and human transcriptomes while also providing explanations for previously observed genomic differences.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">Our results indicate that the chicken transcriptome is similar in complexity compared to human, and provide insights into other vertebrate biology. Our methodology demonstrates the potential of Iso-Seq sequencing to rapidly expand our knowledge of transcriptomics.</abstracttext>]","['https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-017-3691-9', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/28438136/']"
"Jang SY, Heo J, Park MR, Song MH, Kim JN, Jo SH, Jeong DY, Lee HK, Kim Y, Oh S.",2017,28438015,Genome Characteristics of &lt;i&gt;Lactobacillus fermentum&lt;/i&gt; strain JDFM216 for Application as Probiotic Bacteria.,Journal of microbiology and biotechnology,"[<abstracttext><i>Lactobacillus fermentum</i> strain JDFM216, isolated from a Korean infant feces, possesses an enhancement of longevity and immune response on <i>Caenorhabditis elegans</i> host. To explore the molecular characteristics of strain JDFM216, we performed a whole-genome sequencing using PacBio system. The single circular DNA chromosome of 2,076,427 bp was completely assembled and 2,623 encoding sequences were predicted. Phylogenetically featured five genes possibly related to longevity and immune response of host were identified in <i>L. fermentum</i> strain JDFM216. These genes encode UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7), ErfK/YbiS/YcfS/YnhG family protein, site-specific recombinase XerD, homocysteine S-methyltransferase (EC 2.1.1.10), and aspartate-ammonia ligase (EC 6.3.1.1), which are peptidoglycan synthesis and amino acid metabolism in the gut environment. Our findings suggest that the genetic backgrounds of <i>L. fermentum</i> strain JDFM216 and its potential candidate genes for host longevity and immune response provide new insight for applying on food industry as newly isolated functional probiotics.</abstracttext>]",['http://www.jmb.or.kr/journal/viewJournal.html?doi=10.4014/jmb.1703.03013']
"Yang J, Zhang G, Zhang J, Liu H, Chen W, Wang X, Li Y, Dong Y, Yang S.",2017,28431028,Hybrid de novo genome assembly of the Chinese herbal fleabane Erigeron breviscapus.,GigaScience,"[<abstracttext label=""Background"" nlmcategory=""UNASSIGNED"">The plants in the Erigeron genus of the Compositae (Asteraceae) family are commonly called fleabanes, possibly due to the belief that certain chemicals in these plants repel fleas. In the traditional Chinese medicine, Erigeron breviscapus , which is native to China, was widely used in the treatment of cerebrovascular disease. A handful of bioactive compounds, including scutellarin, 3,5-dicaffeoylquinic acid, and 3,4-dicaffeoylquinic acid, have been isolated from the plant. With the purpose of finding novel medicinal compounds and understanding their biosynthetic pathways, we propose to sequence the genome of E. breviscapus .</abstracttext>, <abstracttext label=""Findings"" nlmcategory=""UNASSIGNED"">We assembled the highly heterozygous E. breviscapus genome using a combination of PacBio single-molecular real-time sequencing method and next-generation sequencing method on the Illumina HiSeq platform. The final draft genome is approximately 1.2 Gb, with the contig and scaffold N50 sizes of 18.8 kb and 31.5 kb, respectively. Further analyses predicted 37,504 protein-coding genes in the E. breviscapus genome, and 8,172 shared gene families among Compositae species.</abstracttext>, <abstracttext label=""Conclusions"" nlmcategory=""UNASSIGNED"">The E. breviscapus genome provides a valuable resource for the investigation of novel bioactive compounds in this Chinese herb.</abstracttext>]",['https://academic.oup.com/gigascience/article-lookup/doi/10.1093/gigascience/gix028']
"Peeters C, Cooper VS, Hatcher PJ, Verheyde B, Carlier A, Vandamme P.",2017,28430818,"Comparative genomics of Burkholderia multivorans, a ubiquitous pathogen with a highly conserved genomic structure.",PloS one,"[<abstracttext>The natural environment serves as a reservoir of opportunistic pathogens. A well-established method for studying the epidemiology of such opportunists is multilocus sequence typing, which in many cases has defined strains predisposed to causing infection. Burkholderia multivorans is an important pathogen in people with cystic fibrosis (CF) and its epidemiology suggests that strains are acquired from non-human sources such as the natural environment. This raises the central question of whether the isolation source (CF or environment) or the multilocus sequence type (ST) of B. multivorans better predicts their genomic content and functionality. We identified four pairs of B. multivorans isolates, representing distinct STs and consisting of one CF and one environmental isolate each. All genomes were sequenced using the PacBio SMRT sequencing technology, which resulted in eight high-quality B. multivorans genome assemblies. The present study demonstrated that the genomic structure of the examined B. multivorans STs is highly conserved and that the B. multivorans genomic lineages are defined by their ST. Orthologous protein families were not uniformly distributed among chromosomes, with core orthologs being enriched on the primary chromosome and ST-specific orthologs being enriched on the second and third chromosome. The ST-specific orthologs were enriched in genes involved in defense mechanisms and secondary metabolism, corroborating the strain-specificity of these virulence characteristics. Finally, the same B. multivorans genomic lineages occur in both CF and environmental samples and on different continents, demonstrating their ubiquity and evolutionary persistence.</abstracttext>]",['http://dx.plos.org/10.1371/journal.pone.0176191']
"Ebenezer TE, Carrington M, Lebert M, Kelly S, Field MC.",2017,28429320,"Euglena gracilis Genome and Transcriptome: Organelles, Nuclear Genome Assembly Strategies and Initial Features.",Advances in experimental medicine and biology,"[<abstracttext>Euglena gracilis is a major component of the aquatic ecosystem and together with closely related species, is ubiquitous worldwide. Euglenoids are an important group of protists, possessing a secondarily acquired plastid and are relatives to the Kinetoplastidae, which themselves have global impact as disease agents. To understand the biology of E. gracilis, as well as to provide further insight into the evolution and origins of the Kinetoplastidae, we embarked on sequencing the nuclear genome; the plastid and mitochondrial genomes are already in the public domain. Earlier studies suggested an extensive nuclear DNA content, with likely a high degree of repetitive sequence, together with significant extrachromosomal elements. To produce a list of coding sequences we have combined transcriptome data from both published and new sources, as well as embarked on de novo sequencing using a combination of 454, Illumina paired end libraries and long PacBio reads. Preliminary analysis suggests a surprisingly large genome approaching 2 Gbp, with a highly fragmented architecture and extensive repeat composition. Over 80% of the RNAseq reads from E. gracilis maps to the assembled genome sequence, which is comparable with the well assembled genomes of T. brucei and T. cruzi. In order to achieve this level of assembly we employed multiple informatics pipelines, which are discussed here. Finally, as a preliminary view of the genome architecture, we discuss the tubulin and calmodulin genes, which highlight potential novel splicing mechanisms.</abstracttext>]",['https://dx.doi.org/10.1007/978-3-319-54910-1_7']
"Clavijo BJ, Venturini L, Schudoma C, Accinelli GG, Kaithakottil G, Wright J, Borrill P, Kettleborough G, Heavens D, Chapman H, Lipscombe J, Barker T, Lu FH, McKenzie N, Raats D, Ramirez-Gonzalez RH, Coince A, Peel N, Percival-Alwyn L, Duncan O, Trösch J, Yu G, Bolser DM, Namaati G, Kerhornou A, Spannagl M, Gundlach H, Haberer G, Davey RP, Fosker C, Palma FD, Phillips A, Millar AH, Kersey PJ, Uauy C, Krasileva KV, Swarbreck D, Bevan MW, Clark MD.",2017,28420692,An improved assembly and annotation of the allohexaploid wheat genome identifies complete families of agronomic genes and provides genomic evidence for chromosomal translocations.,Genome research,"[<abstracttext>Advances in genome sequencing and assembly technologies are generating many high-quality genome sequences, but assemblies of large, repeat-rich polyploid genomes, such as that of bread wheat, remain fragmented and incomplete. We have generated a new wheat whole-genome shotgun sequence assembly using a combination of optimized data types and an assembly algorithm designed to deal with large and complex genomes. The new assembly represents &gt;78% of the genome with a scaffold N50 of 88.8 kb that has a high fidelity to the input data. Our new annotation combines strand-specific Illumina RNA-seq and Pacific Biosciences (PacBio) full-length cDNAs to identify 104,091 high-confidence protein-coding genes and 10,156 noncoding RNA genes. We confirmed three known and identified one novel genome rearrangements. Our approach enables the rapid and scalable assembly of wheat genomes, the identification of structural variants, and the definition of complete gene models, all powerful resources for trait analysis and breeding of this key global crop.</abstracttext>]",['http://genome.cshlp.org/cgi/pmidlookup?view=long&pmid=28420692']
"Ahlgren NA, Chen Y, Needham DM, Parada AE, Sachdeva R, Trinh V, Chen T, Fuhrman JA.",2017,28418097,"Genome and epigenome of a novel marine Thaumarchaeota strain suggest viral infection, phosphorothioation DNA modification, and multiple restriction systems.",Environmental microbiology,"[<abstracttext>Marine Thaumarchaeota are abundant ammonia-oxidizers but have few representative laboratory-cultured strains. We report the cultivation of Candidatus Nitrosomarinus catalina SPOT01, a novel strain that is less warm-temperature tolerant than other cultivated Thaumarchaeota. Using metagenomic recruitment, strain SPOT01 comprises a major portion of Thaumarchaeota (4-54%) in temperate Pacific waters. Its complete 1.36 Mbp genome possesses several distinguishing features: putative phosphorothioation (PT) DNA modification genes; a region containing probable viral genes; and putative urea utilization genes. The PT modification genes and an adjacent putative restriction enzyme (RE) operon likely form a restriction modification (RM) system for defense from foreign DNA. PacBio sequencing showed &gt;98% methylation at two motifs, and inferred PT guanine modification of 19% of possible TGCA sites. Metagenomic recruitment also reveals the putative virus region and PT modification and RE genes are present in 18-26%, 9-14%, and &lt;1.5% of natural populations at 150 m with ≥85% identity to strain SPOT01. The presence of multiple probable RM systems in a highly streamlined genome suggests a surprising importance for defense from foreign DNA for dilute populations that infrequently encounter viruses or other cells. This new strain provides new insights into the ecology, including viral interactions, of this important group of marine microbes. This article is protected by copyright. All rights reserved.</abstracttext>]",['http://dx.doi.org/10.1111/1462-2920.13768']
"Yin L, An Y, Qu J, Li X, Zhang Y, Dry I, Wu H, Lu J.",2017,28417959,Genome sequence of Plasmopara viticola and insight into the pathogenic mechanism.,Scientific reports,"[<abstracttext>Plasmopara viticola causes downy mildew disease of grapevine which is one of the most devastating diseases of viticulture worldwide. Here we report a 101.3 Mb whole genome sequence of P. viticola isolate 'JL-7-2' obtained by a combination of Illumina and PacBio sequencing technologies. The P. viticola genome contains 17,014 putative protein-coding genes and has ~26% repetitive sequences. A total of 1,301 putative secreted proteins, including 100 putative RXLR effectors and 90 CRN effectors were identified in this genome. In the secretome, 261 potential pathogenicity genes and 95 carbohydrate-active enzymes were predicted. Transcriptional analysis revealed that most of the RXLR effectors, pathogenicity genes and carbohydrate-active enzymes were significantly up-regulated during infection. Comparative genomic analysis revealed that P. viticola evolved independently from the Arabidopsis downy mildew pathogen Hyaloperonospora arabidopsidis. The availability of the P. viticola genome provides a valuable resource not only for comparative genomic analysis and evolutionary studies among oomycetes, but also enhance our knowledge on the mechanism of interactions between this biotrophic pathogen and its host.</abstracttext>]","['http://dx.doi.org/10.1038/srep46553', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/28417959/']"
"Coates-Brown R, Horsburgh MJ.",2017,28408691,Whole-Genome Sequence of &lt;i&gt;Staphylococcus hominis&lt;/i&gt; Strain J31 Isolated from Healthy Human Skin.,Genome announcements,[<abstracttext>We report here the first whole-genome sequence of a skin-associated strain of <i>Staphylococcus hominis</i> determined using the PacBio long-read sequencing platform. <i>S. hominis</i> is a major commensal of the skin microflora. This genome sequence adds to our understanding of this species and will aid studies of gene traffic between staphylococci.</abstracttext>],['http://dx.doi.org/10.1128/genomeA.01548-16']
"Disdero E, Filée J.",2017,28405230,LoRTE: Detecting transposon-induced genomic variants using low coverage PacBio long read sequences.,Mobile DNA,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">Population genomic analysis of transposable elements has greatly benefited from recent advances of sequencing technologies. However, the short size of the reads and the propensity of transposable elements to nest in highly repeated regions of genomes limits the efficiency of bioinformatic tools when Illumina or 454 technologies are used. Fortunately, long read sequencing technologies generating read length that may span the entire length of full transposons are now available. However, existing TE population genomic softwares were not designed to handle long reads and the development of new dedicated tools is needed.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">LoRTE is the first tool able to use PacBio long read sequences to identify transposon deletions and insertions between a reference genome and genomes of different strains or populations. Tested against simulated and genuine <i>Drosophila melanogaster</i> PacBio datasets, LoRTE appears to be a reliable and broadly applicable tool to study the dynamic and evolutionary impact of transposable elements using low coverage, long read sequences.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">LoRTE is an efficient and accurate tool to identify structural genomic variants caused by TE insertion or deletion. LoRTE is available for download at http://www.egce.cnrs-gif.fr/?p=6422.</abstracttext>]","['https://mobilednajournal.biomedcentral.com/articles/10.1186/s13100-017-0088-x', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/28405230/']"
"Ruhlman TA, Zhang J, Blazier JC, Sabir JSM, Jansen RK.",2017,28400415,Recombination-dependent replication and gene conversion homogenize repeat sequences and diversify plastid genome structure.,American journal of botany,"[<abstracttext label=""PREMISE OF THE STUDY"" nlmcategory=""OBJECTIVE"">There is a misinterpretation in the literature regarding the variable orientation of the small single copy region of plastid genomes (plastomes). The common phenomenon of small and large single copy inversion, hypothesized to occur through intramolecular recombination between inverted repeats (IR) in a circular, single unit-genome, in fact, more likely occurs through recombination-dependent replication (RDR) of linear plastome templates. If RDR can be primed through both intra- and intermolecular recombination, then this mechanism could not only create inversion isomers of so-called single copy regions, but also an array of alternative sequence arrangements.</abstracttext>, <abstracttext label=""METHODS"" nlmcategory=""METHODS"">We used Illumina paired-end and PacBio single-molecule real-time (SMRT) sequences to characterize repeat structure in the plastome of <i>Monsonia emarginata</i> (Geraniaceae). We used OrgConv and inspected nucleotide alignments to infer ancestral nucleotides and identify gene conversion among repeats and mapped long (&gt;1 kb) SMRT reads against the unit-genome assembly to identify alternative sequence arrangements.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">Although <i>M. emarginata</i> lacks the canonical IR, we found that large repeats (&gt;1 kilobase; kb) represent ∼22% of the plastome nucleotide content. Among the largest repeats (&gt;2 kb), we identified GC-biased gene conversion and mapping filtered, long SMRT reads to the <i>M. emarginata</i> unit-genome assembly revealed alternative, substoichiometric sequence arrangements.</abstracttext>, <abstracttext label=""CONCLUSION"" nlmcategory=""CONCLUSIONS"">We offer a model based on RDR and gene conversion between long repeated sequences in the <i>M. emarginata</i> plastome and provide support that both intra-and intermolecular recombination between large repeats, particularly in repeat-rich plastomes, varies unit-genome structure while homogenizing the nucleotide sequence of repeats.</abstracttext>]",['http://www.amjbot.org/cgi/pmidlookup?view=long&pmid=28400415']
"Kim N, Jang Y, Kim JK, Ryoo S, Kwon KH, Kim M, Kang SS, Byeon HS, Lee HS, Lim YH, Kim JM.",2017,28385004,Molecular and genomic features of <i>Mycobacterium bovis</i> strain 1595 isolated from Korean cattle.,Journal of veterinary science,"[<abstracttext>The aim of this study was to investigate the molecular characteristics and conduct a comparative genomic analysis for <i>Mycobacterium bovis</i> strain 1595 isolated from a native Korean cow. Molecular typing showed that <i>M. bovis</i> 1595 has spoligotype SB0140 with mycobacterial interspersed repetitive units-variable number of tandem repeats typing of 4-2-5-3-2-7-5-5-4-3-4-3-4-3, representing the most common type of <i>M. bovis</i> in Korea. The complete genome sequence of strain 1595 was determined using Illumina MiSeq and PacBio single-molecule real-time technology, which showed a genome of 4,351,712 bp in size with a 65.64% G+C content and 4,358 protein-coding genes. Comparative genomic analysis with the genomes of <i>Mycobacterium tuberculosis</i> complex strains revealed that all genomes are similar in size and G+C content. In the phylogenetic analysis, all strains were within a 0.1% average nucleotide identity value, and MUMmer analysis illustrated that all genomes showed positive collinearity with strain 1595. Sequence comparison based on BLASTP analysis showed that <i>M. bovis</i> AF2122/97 was the strain with the greatest number of completely matched proteins to <i>M. bovis</i> 1595. This genome sequence analysis will serve as a valuable reference for improving understanding of the virulence and epidemiologic traits among <i>M. bovis</i> isolates in Korea.</abstracttext>]",[]
