"Pan Y, Wang F, Sun DW, Li Q.",2016,27572508,Intestinal Lactobacillus community structure and its correlation with diet of Southern Chinese elderly subjects.,"Journal of microbiology (Seoul, Korea)","[<abstracttext>This study aimed to investigate the relationship between the intestinal Lactobacillus species and diet of elderly subjects in a longevity area in Southern China. Healthy elderly subjects ranging from 80 to 99 years old were respectively selected from the regions of Bama and Nanning, Guangxi, China. The nested polymerase chain reaction and denaturing gradient gel electrophoresis (PCR-DGGE) technology was used to analyze the intestinal Lactobacillus community structure. Results showed that Weissella confusa, L. mucosae, L. crispatus, L. salivarius, and L. delbrueckii were the representative Lactobacillus of elderly subjects. Among them, L. crispatus and L. delbrueckii were the dominant Lactobacillus of all species. In comparison to Nanning elderly subjects, the detection frequencies of W. confusa and L. salivarius were significantly increased in Bama elderly subjects (P &lt; 0.01), whereas L. mucosae was significantly decreased (P &lt; 0.01). Interestingly, it was also found that there were 4 kinds of representative Lactobacillus, which were significantly correlated with dietary fiber. W. confusa (P &lt; 0.01) and L. salivarius (P &lt; 0.05) were significantly positively correlated with the intake of dietary fiber, while L. mucosae (P &lt; 0.01) and L. crispatus (P &lt; 0.05) were significantly negatively correlated with the intake of dietary fiber, respectively. Results confirmed that different diets had obvious effects on the intestinal Lactobacillus community structure of elderly subjects in Southern China, which may provide a certain theoretical basis for the elderly's healthy food strategic design and probiotics product development. </abstracttext>]",['https://dx.doi.org/10.1007/s12275-016-6131-7']
"Cetin E, Yibar A, Yesilbag D, Cetin I, Cengiz SS.",2016,27465109,The effect of volatile oil mixtures on the performance and ilio-caecal microflora of broiler chickens.,British poultry science,"[<abstracttext>The aim of this study was to investigate the individual and combined effects of rosemary, oregano and fennel volatile oil (FVO) supplementation on the performance and ilio-caecal bacteriological flora of broiler chickens. A total of 800 male Ross-308 broiler chickens were divided equally into 8 groups; each contained 100 chickens. The study included a control treatment (NC) with no dietary additives that was supplemented with oils according to the following 7 treatments: 200 mg α-tocopherol acetate/kg (PC), 100 mg oregano volatile oil (OVO)/kg, 100 mg rosemary volatile oil (RVO)/kg, 100 mg FVO/kg and an equal mixture of oregano+rosemary+fennel VO (100, 200, 400 mg/kg, VOM-1, VOM-2 and VOM-3, respectively). The experiment lasted for 6 weeks. At the end of the experiment, dietary supplementation with α-tocopherol, oregano, rosemary and FVO and two different volatile oil mixtures (VOMs) (VOM-2; VOM-3) significantly increased the body weights (BWs) of broilers at 7, 14 and 21 d of age compared to the negative control (NC) (-) and VOM-1 groups. At 0-42 d, birds fed on VOM-3 were considerably heavier and also gained more weight than NC (-) and VOM-1 groups. The blend of VOs at 400 mg/kg significantly increased Lactobacillus spp. in faeces. The blends of oregano, rosemary and FVOs (VOM-3) at 400 mg/kg concentration and also VOM-3 group exhibited stronger antibacterial activity against coliform bacteria compared to the NC (-) group. In conclusion, the blend of oregano, rosemary and fennel VOs at higher concentrations (400 mg/kg concentration) in diets can be used to stimulate the growth and can improve the intestinal microbial balance (including a reduction of coliform bacteria and an increase in Lactobacillus spp. counts) of broiler chickens.</abstracttext>]",['http://www.tandfonline.com/doi/full/10.1080/00071668.2016.1214682']
"Zhang D, Ji H, Liu H, Wang S, Wang J, Wang Y.",2016,27757509,Changes in the diversity and composition of gut microbiota of weaned piglets after oral administration of Lactobacillus or an antibiotic.,Applied microbiology and biotechnology,"[<abstracttext>The gut microbiota plays important roles in the health and well-being of animals, and high-throughput sequencing facilitates exploration of microbial populations in the animal gut. However, previous studies have focused on fecal samples instead of the gastrointestinal tract. In this study, we compared the microbiota diversity and composition of intestinal contents of weaned piglets treated with Lactobacillus reuteri or chlortetracycline (aureomycin) using high-throughput sequencing. Nine weaned piglets were randomly divided into three groups and supplemented with L. reuteri, chlortetracycline, or saline for 10 days, and then the contents of three intestinal segments (jejunum, colon, and cecum) were obtained and used for sequencing of the V3-V4 hypervariable region of the 16S rRNA gene. The microbiota diversity and composition in the jejunum were different from those in the colon and cecum among the three treatments. In the jejunum, treatment with L. reuteri increased the species richness of the microbiota, as indicated by the ACE and Chao1 indexes, compared with the chlortetracycline group, in which several taxa were eliminated. In the colon and cecum, relative abundances of the phylum Firmicutes and the genus Prevotella were higher in the chlortetracycline group than in the other groups. Distances between clustered samples revealed that the L. reuteri group was closer to the chlortetracycline group than the control group for jejunum samples, while colon and cecum samples of the L. reuteri group were clustered with those of the control group. This study provides fundamental knowledge for future studies such as the development of alternatives to antibiotics.</abstracttext>]",['https://dx.doi.org/10.1007/s00253-016-7845-5']
"Alberoni D, Gaggìa F, Baffoni L, Di Gioia D.",2016,27717968,Beneficial microorganisms for honey bees: problems and progresses.,Applied microbiology and biotechnology,"[<abstracttext>Nowadays, honey bees are stressed by a number of biotic and abiotic factors which may compromise to some extent the pollination service and the hive productivity. The EU ban of antibiotics as therapeutic agents against bee pathogens has stimulated the search for natural alternatives. The increasing knowledge on the composition and functions of the bee gut microbiota and the link between a balanced gut microbiota and health status have encouraged the research on the use of gut microorganisms to improve bee health. Somehow, we are assisting to the transfer of the ""probiotic concept"" into the bee science. In this review, we examine the role of the honey bee gut microbiota in bee health and critically describe the available applications of beneficial microorganisms as pest control agents and health support. Most of the strains, mainly belonging to the genera Lactobacillus, Bifidobacterium and Bacillus, are isolated from honey bee crop or gut, but some applications involve environmental strains or formulation for animal and human consumption. Overall, the obtained results show the favourable effect of applied microbial strains on bee health and productivity, in particular if strains of bee origin are used. However, it is actually not yet possible to conclude whether this strategy will ever work. In particular, many aspects regarding the overall setup of the experiments, the dose, the timing and the duration of the treatment need to be optimized, also considering the microbiological safety of the hive products (i.e. pollen and honey). In addition, a deep investigation about the effect on host immunity and physiology is envisaged. Lastly, the final users of the formulations, i.e. beekeepers, should be taken into account for the achievement of high-quality, cost-effective and easy-to-use products.</abstracttext>]",['https://dx.doi.org/10.1007/s00253-016-7870-4']
"Lin CH, Chen YH, Tsai TY, Pan TM.",2017,27709286,Effects of deep sea water and Lactobacillus paracasei subsp. paracasei NTU 101 on hypercholesterolemia hamsters gut microbiota.,Applied microbiology and biotechnology,"[<abstracttext>Hypercholesterolemia is a common metabolic syndrome in modern human society. Despite that the alteration of host gut microbiota has been linked to hypercholesterolemia in previous studies, the key host-microbiota interaction of hypercholesterolemia remains elusive. Lactobacillus paracasei subsp. paracasei NTU 101 (NTU 101) and deep sea water (DSW) were known for cholesterol-lowering potential. The impact of NTU 101 and DSW on hamster gut microbiota was investigated side-by-side using denaturing gradient gel electrophoresis (DGGE) and metagenomic analysis in this study. These two cholesterol-lowering substances altered hamster cecal microbiota in a very different way with similar cholesterol-lowering effects. Bacteroidetes was the only bacterial population that significantly correlated to host lipid profile (serum total cholesterol and serum low-density lipoprotein). Allobaculum and Clostridium XIVa were associated with beneficial effect of NTU 101. Parasutterella was only associated with consumption of DSW. The major bacterial taxa Akkermansia is associated with high-cholesterol diet but not host cholesterol level. This phenomenon suggested that cholesterol-lowering effect is not necessarily linked to specific bacteria-host interaction, and the conclusion of causal relationships among bacterial abundance, diet, and host physiology should be more rigorously investigated.</abstracttext>]",['https://dx.doi.org/10.1007/s00253-016-7868-y']
"Derakhshani H, Tun HM, Cardoso FC, Plaizier JC, Khafipour E, Loor JJ.",2017,28127294,Linking Peripartal Dynamics of Ruminal Microbiota to Dietary Changes and Production Parameters.,Frontiers in microbiology,"[<abstracttext>During the peripartal period, proper acclimatization of rumen microorganisms to variations in nutritional management can facilitate the transition into lactation. This study characterized the temporal shifts in the composition and functional properties of ruminal microbiota during the periparturient period in dairy cows subjected to a typical two-tiered feeding management approach. Ruminal digesta samples from eight multiparous fistulated Holstein cows were collected on days -14, -7, 10, 20, and 28 relative to parturition. High-throughput Illumina sequencing of the V4 region of the bacterial 16S rRNA gene revealed distinct clustering patterns between pre- and postpartal ruminal microbiota. During the prepartal period, when the voluntary dry matter intake was lower, we observed strikingly lower inter-animal variations in the composition of the ruminal microbiota. Genera <i>Ruminococcus</i> and <i>Butyrivibrio</i>, which are considered major fibrolytic rumen dwellers, were overrepresented in the prepartal rumen ecosystem. In contrast, increased postpartal voluntary DMI was associated with enrichment of bacterial genera mainly consisting of proteolytic, amylolytic, and lactate-producer species (including <i>Prevotella, Streptococcus</i>, and <i>Lactobacillus</i>). These, together with the postpartal enrichment of energy metabolism pathways, suggested a degree of acclimatization of the ruminal microbiota to harvest energy from the carbohydrate-dense lactation diet. In addition, correlations between ruminal microbiota and parameters such as milk yield and milk composition underscored the metabolic contribution of this microbial community to the cow's performance and production.</abstracttext>]","['https://dx.doi.org/10.3389/fmicb.2016.02143', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/28127294/']"
"Gramza-Michałowska A, Kulczyński B, Xindi Y, Gumienna M.",2016,28071022,Research on the effect of culture time on the kombucha tea beverage's antiradical capacity and sensory value.,Acta scientiarum polonorum. Technologia alimentaria,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">Recent consumption trends shows high consumer acceptability and growing medicinal interest in the biological value of kombucha tea. This tea is a sweetened tea leaf brew fermented with a layer containing mainly acetic acid bacteria, yeast and lactic acid bacteria. The main antioxidants in tea leaves are polyphenols, the consumption of which is proven to be beneficial for human health, e.g. protecting from reactive oxygen species (ROS). The aim of the present research was to evaluate antiradical activity, total polyphenol content (TPC) and sensory value of kombucha tea brews.</abstracttext>, <abstracttext label=""METHODS"" nlmcategory=""METHODS"">In the present study, Kombucha tea beverages were analyzed for TPC content, DPPH radical scavenging method and sensory value.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">The highest TPC content and DPPH radical scavenging capacity values were evaluated in yellow tea samples, both unfermented and kombucha, which did not differ within the storage time. The results of sensory evaluations of kombucha tea brews depend on the tea leaf variety used for preparing the drink.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">Research indicates that the fermentation process of tea brews with kombucha microbiota does not affect significantly its polyphenol content and antiradical capacity, and retains its components' biological activity.</abstracttext>]",[]
"Mañes-Lázaro R, Van Diemen PM, Pin C, Mayer MJ, Stevens MP, Narbad A.",2017,28318296,Administration of Lactobacillus johnsonii FI9785 to chickens affects colonisation by Campylobacter jejuni and the intestinal microbiota.,British poultry science,"[<abstracttext>1. Campylobacter jejuni is the most common bacterial cause of human foodborne gastroenteritis in the world largely from contaminated poultry meat. New control measures to reduce or eliminate this pathogen from the animal gastrointestinal tract are urgently required, and the use of probiotics as competitive exclusion agents is a promising biocontrol measure to reduce C. jejuni in the food chain. 2. In this study, we assessed the potential of Lactobacillus johnsonii FI9785, which has shown efficacy against Clostridium perfringens, to combat C. jejuni. The effect of prophylactic administration of L. johnsonii on the ability of C. jejuni to colonise chickens was determined. 3. Two doses of L. johnsonii given a week apart led to a reduction in C. jejuni colonisation in the caecal contents, but this biocontrol seemed reliant upon a high level of initial colonisation by the probiotic. 4. The microbial composition in the chicken gut was significantly altered by the probiotic treatment, as shown by denaturing gradient gel electrophoresis of 16S rRNA gene amplicons. 5. Together these results demonstrate the potential of this probiotic strain to be tested further as a competitive exclusion agent in poultry against C. jejuni.</abstracttext>]",['http://www.tandfonline.com/doi/full/10.1080/00071668.2017.1307322']
"Meng F, Yang S, Wang X, Chen T, Wang X, Tang X, Zhang R, Shen L.",2017,28189509,Reclamation of Chinese herb residues using probiotics and evaluation of their beneficial effect on pathogen infection.,Journal of infection and public health,"[<abstracttext>Environmental pollution caused by herb residues and the huge waste of medicinal ingredients contained in herb residues hinder the development of traditional Chinese medicine enterprises. To solve this problem, several probiotics were tested, and Lactobacillus plantarum (HM218749) was finally selected for the reuse of herb residues of Jianweixiaoshi tablets. A mouse model of Helicobacter pylori infection was developed to evaluate the anti-H. pylori infection activity of the herb residue fermentation supernatant using a urease activity test, histological imaging, an enzyme-linked immunosorbent assay (ELISA) and denaturing gel gradient electrophoresis (DGGE). The results demonstrated that the herb residue fermentation supernatant successfully inhibited urease activity, slowed cell infiltration in the gastric area and significantly reduced the production of interleukin-6 (IL-6), IL-8 and TNF-α in the treatment group (p&lt;0.01). In addition, the DGGE results indicated that the herb residue fermentation supernatant was beneficial for the recovery of the disturbed microbiota in the infected model to the normal condition, in which L. gasseri (GU417842.1) and L. johnsonii (HQ828141.1) were dominant in all groups. Therefore, the probiotics exhibited strong potential for the development of herb residues in this study, and the products showed strong potential in curing H. pylori infections.</abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S1876-0341(17)30025-4']
"Bhute SS, Suryavanshi MV, Joshi SM, Yajnik CS, Shouche YS, Ghaskadbi SS.",2017,28261173,"Gut Microbial Diversity Assessment of Indian Type-2-Diabetics Reveals Alterations in Eubacteria, Archaea, and Eukaryotes.",Frontiers in microbiology,"[<abstracttext>Diabetes in India has distinct genetic, nutritional, developmental and socio-economic aspects; owing to the fact that changes in gut microbiota are associated with diabetes, we employed semiconductor-based sequencing to characterize gut microbiota of diabetic subjects from this region. We suggest consolidated dysbiosis of eubacterial, archaeal and eukaryotic components in the gut microbiota of newly diagnosed (New-DMs) and long-standing diabetic subjects (Known-DMs) compared to healthy subjects (NGTs). Increased abundance of phylum Firmicutes (<i>p</i> = 0.010) and Operational Taxonomic Units (OTUs) of <i>Lactobacillus</i> (<i>p</i> &lt; 0.01) were observed in Known-DMs subjects along with the concomitant graded decrease in butyrate-producing bacterial families like Ruminococcaceae and Lachnospiraceae. Eukaryotes and fungi were the least affected components in these subjects but archaea, except <i>Methanobrevibacter</i> were significantly decreased in them. The two dominant archaea viz. <i>Methanobrevibacater</i> and <i>Methanosphaera</i> followed opposite trends in abundance from NGTs to Known-DMs subjects. There was a substantial reduction in eubacteria, with a noticeable decrease in Bacteroidetes phylum (<i>p</i> = 0.098) and an increased abundance of fungi in New-DMs subjects. Likewise, opportunistic fungal pathogens such as <i>Aspergillus, Candida</i> were found to be enriched in New-DMs subjects. Analysis of eubacterial interaction network revealed disease-state specific patterns of ecological interactions, suggesting the distinct behavior of individual components of eubacteria in response to the disease. PERMANOVA test indicated that the eubacterial component was associated with diabetes-related risk factors like high triglyceride (<i>p</i> = 0.05), low HDL (<i>p</i> = 0.03), and waist-to-hip ratio (<i>p</i> = 0.02). Metagenomic imputation of eubacteria depict deficiencies of various essential functions such as carbohydrate metabolism, amino acid metabolism etc. in New-DMs subjects. Results presented here shows that in diabetes, microbial dysbiosis may not be just limited to eubacteria. Due to the inter-linked metabolic interactions among the eubacteria, archaea and eukarya in the gut, it may extend into other two domains leading to trans-domain dysbiosis in microbiota. Our results thus contribute to and expand the identification of biomarkers in diabetes.</abstracttext>]","['https://dx.doi.org/10.3389/fmicb.2017.00214', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/28261173/']"
"Korpela K, Salonen A, Virta LJ, Kumpu M, Kekkonen RA, de Vos WM.",2016,27111772,"Lactobacillus rhamnosus GG Intake Modifies Preschool Children's Intestinal Microbiota, Alleviates Penicillin-Associated Changes, and Reduces Antibiotic Use.",PloS one,"[<abstracttext label=""UNLABELLED"">Antibiotic use is considered among the most severe causes of disturbance to children's developing intestinal microbiota, and frequently causes adverse gastrointestinal effects ranging from mild and transient diarrhoea to life-threatening infections. Probiotics are commonly advocated to help in preventing antibiotic-associated gastrointestinal symptoms. However, it is currently unknown whether probiotics alleviate the antibiotic-associated changes in children's microbiota. Furthermore, it is not known how long-term probiotic consumption influences the developing microbiota of children. We analysed the influence of long-term Lactobacillus rhamnosus GG intake on preschool children's antibiotic use, and antibiotic-associated gastrointestinal complaints in a double blind, randomized placebo-controlled trial with 231 children aged 2-7. In addition, we analysed the effect of L. rhanmosus GG on the intestinal microbiota in a subset of 88 children. The results show that long-term L. rhamnosus GG supplementation has an influence on the composition of the intestinal microbiota in children, causing an increase in the abundance of Prevotella, Lactococcus, and Ruminococcus, and a decrease in Escherichia. The treatment appeared to prevent some of the changes in the microbiota associated with penicillin use, but not those associated with macrolide use. The treatment, however, did reduce the frequency of gastrointestinal complaints after a macrolide course. Finally, the treatment appeared to prevent certain bacterial infections for up to 3 years after the trial, as indicated by reduced antibiotic use.</abstracttext>]","['http://dx.plos.org/10.1371/journal.pone.0154012', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/27111772/']"
"Moles L, Gómez M, Jiménez E, Bustos G, de Andrés J, Melgar A, Escuder D, Fernández L, Del Campo R, Rodríguez JM.",2017,28459051,Bacterial Diversity of the Gastric Content of Preterm Infants during Their First Month of Life at the Hospital.,Frontiers in nutrition,"[<abstracttext>Studies focused on the stomach microbiota are relatively scarce, and most of them are focused on the adult population. The aim of this work is to describe the bacterial communities inhabiting the gastric content (GC) of preterm neonates. For that purpose, GC samples were collected weekly from a total of 13 preterm neonates during their first month of life within their hospital stay. Samples were analyzed by using both culture-dependent and -independent techniques. The former allowed the isolation of bacteria belonging mainly to the genera <i>Enterococcus, Staphylococcus, Streptococcus, Serratia, Klebsiella</i>, and <i>Escherichia</i>. The cultured dominant species in the GC samples during all the hospitalization period were <i>Enterococcus faecalis</i> and <i>Staphylococcus epidermidis</i>. Multilocus sequence typing (MLST) analysis revealed the presence of high-risk clonal complexes associated with the hospital environment, which may colonize enteral feeding tubes. Similarly, the 16S rRNA sequencing showed that <i>Streptococcus, Staphylococcus, Lactobacillus, Enterococcus, Corynebacterium</i>, and <i>Propionibacterium</i> were the dominant genera present at 75% of the gastric samples. However, the genera <i>Serratia, Klebsiella</i>, and <i>Streptococcus</i> were the most abundant. Own mother's milk (OMM) and donor milk (DM) were collected after their pass through the external feeding tubes to assess their bacterial content. OMM and DM had a similar bacterial pattern to GC. Based on these data, the GC of preterm neonates is dominated by <i>Proteobacteria</i> and <i>Firmicutes</i> and harbors high-risk bacterial clones, which may colonize enteral feeding tubes, and therefore the feeds that pass through them.</abstracttext>]",[]
Kovachev S.,2017,28418713,Defence factors of vaginal lactobacilli.,Critical reviews in microbiology,"[<abstracttext>Accurate knowledge of the composition and ecology of the vaginal microbial environment in healthy women is necessary for understanding lactobacilli-dominated normal microbiota and the mechanisms by which it reduces disease risk. The vagina and its microbiota form a balanced ecosystem; any movement outside the normal range for this ecosystem of obligate and/or facultative microbes, termed dysbacteriosis, can lead to infection and disease. This review summarizes recent research on the vaginal ecosystem, the Lactobacillus species that dominate it, and the means by which they suppress the growth, development, and/or proliferation of pathogenic microbial species. Lactobacilli colonization is believed to be beneficial since it prevents other microorganisms from colonizing the vaginal epithelium via competitive adhesion, interactions with the local immunity and plasminogen-plasmin system, and the production of lactic acid, hydrogen peroxide, and antibacterial substances. In addition, lactobacilli also constitute an important part of the urogenital tract microbiota and the lactobacilli-dominated vaginal microbiome is a major determinant for female urogenital health.</abstracttext>]",['http://www.tandfonline.com/doi/full/10.1080/1040841X.2017.1306688']
"Nardone G, Compare D, Rocco A.",2017,28404159,A microbiota-centric view of diseases of the upper gastrointestinal tract.,The lancet. Gastroenterology &amp; hepatology,"[<abstracttext>The distinctive anatomy and physiology of the upper gastrointestinal tract and the difficulty of obtaining samples led to the theory that it was bacteria free. However, multiomics studies are indicating otherwise. Although influenced by both oral and gastric bacteria, the resident microbial ecosystem in the oesophagus is dominated by Streptococcus. A shift from Gram-positive to Gram-negative bacteria occurs in oesophagitis and Barrett's oesophagus, and this shift might be involved in the pathogenesis of oesophageal adenocarcinoma. The gastric microenvironment is populated by microbial communities mainly of the Firmicutes, Actinobacteria, Bacteroidetes, and Proteobacteria phyla and species of the Lactobacillus, Streptococcus, and Propionibacterium genera. The composition of gastric microbiota is highly dynamic, and is influenced by acid suppression, gastric inflammation, and Helicobacter pylori. Duodenal microbes are also implicated in the onset and outcome of coeliac disease. Bacteria of the genera Bacteroides, Clostridium, and Staphylococcus dominate the duodenal flora in active coeliac disease whereas lactobacilli and bifidobacteria decrease. Although knowledge of the composition of the microbiota of the upper gastrointestinal tract has advanced substantially, this information is far from being translated to the clinical setting. In this Review, we assess the data related to the potential contribution of microbes to the susceptibility for and pathogenesis of upper gastrointestinal diseases.</abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S2468-1253(16)30108-X']
"Geeraerts W, Pothakos V, De Vuyst L, Leroy F.",2017,28400008,Diversity of the dominant bacterial species on sliced cooked pork products at expiration date in the Belgian retail.,Food microbiology,"[<abstracttext>Pork-based cooked products, such as cooked hams, are economically valuable foods that are vulnerable to bacterial spoilage, even when applying cooling and modified atmosphere packaging (MAP). Besides a common presence of Brochothrix thermosphacta, their microbiota are usually dominated by lactic acid bacteria (LAB). Yet, the exact LAB species diversity can differ considerably among products. In this study, 42 sliced cooked pork samples were acquired from three different Belgian supermarkets to map their bacterial heterogeneity. The community compositions of the dominant bacterial species were established by analysing a total of 702 isolates from selective agar media by (GTG)<sub>5</sub>-PCR fingerprinting followed by gene sequencing. Most of the isolates belonged to the genera Carnobacterium, Lactobacillus, and Leuconostoc, with Leuconostoc carnosum and Leuconostoc gelidum subsp. gelidum being the most dominant members. The diversity of the dominant bacterial species varied when comparing samples from different production facilities and, in some cases, even within the same product types. Although LAB consistently dominated the microbiota of sliced cooked pork products in the Belgian market, results indicated that bacterial diversity needs to be addressed on the level of product composition and batch variation. Dedicated studies will be needed to substantiate potential links between such variability and microbial composition. For instance, the fact that higher levels of lactobacilli were associated with the presence of potassium lactate (E326) may be suggestive of selective pressure but needs to be validated, as this finding referred to a single product only.</abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0740-0020(16)31008-5']
"Perin LM, Savo Sardaro ML, Nero LA, Neviani E, Gatti M.",2017,28399998,Bacterial ecology of artisanal Minas cheeses assessed by culture-dependent and -independent methods.,Food microbiology,"[<abstracttext>Artisanal Minas cheese is produced in Minas Gerais state, Brazil and its varieties are named according to their geographical origin (Serro, Canastra, Serra do Salitre, Araxá and Campo das Vertentes). The cheese is produced with raw cow's milk and the whey from the previous cheese production (""pingo""). The high economic and cultural importance of artisanal cheese in Brazil justifies the efforts to ensure its safety, quality and provenance. This study aimed to characterize the microbial diversity composition, and geographical distribution of artisanal Minas cheese, focusing on the characterization of its autochthonous lactic acid bacteria (LAB) microbiota. Artisanal Minas cheese varieties from Serro, Canastra, Serra do Salitre, Araxá and Campo das Vertentes were analyzed by culture-dependent (culturing and LAB sequencing) and -independent (repetitive extragenic palindromic-PCR (rep-PCR) and length heterogeneity-PCR, LH-PCR) methods to characterize the microbiota. The microbial counts were variable between cheese samples, and some samples presented high number of coagulase positive bacteria and coliforms that may be associated with hygienic issues. In all samples was observed a prevalence of LAB. 16S rRNA sequencing and rep-PCR of the LAB strains identified four genus (Lactobacillus, Lactococcus, Enterococcus and Weissella), ten species and more than one strain per species. Lactobacillus was the most prevalent genera in all the cheeses. LH-PCR revealed a further six genera and ten species that were not identified by culturing, highlighting the importance of combining both culture-dependent and -independent methods to fully characterize microbiota diversity. Principal component analysis of the LH-PCR data and cluster analysis of rep-PCR data revealed that the artisanal Minas cheese microbiota was influenced not only by their geographical origin but also by the cheese farm. The lack of standardization in the milking and cheese manufacturing procedures between artisanal cheese farms could explain the microbial diversity.</abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0740-0020(16)30608-6']
"Randazzo CL, Todaro A, Pino A, Pitino I, Corona O, Caggia C.",2017,28399996,Microbiota and metabolome during controlled and spontaneous fermentation of Nocellara Etnea table olives.,Food microbiology,"[<abstracttext>This study is aimed to investigate bacterial community and its dynamics during the fermentation of Nocellara Etnea table olives and to study its effect on metabolome formation. Six different combination of bacterial cultures (BC1-BC6) were used as starters for table olive fermentation and one additional process, conducted without addition of any starters, was used as control (C). The processes were conducted in triplicate and, overall, 21 vessels were performed at industrial scale. The fermentation was monitored for 120 days through culture-dependent and -independent approaches. Microbial counts of the main microbial groups revealed slight differences among brine samples, with the exception of LAB counts and Enterobacteriaceae, which were higher and lower, respectively, in most of the inoculated samples than the control ones. In addition, results demonstrated that the use of bacterial cultures (except the BC1), singly or in different combinations, clearly influenced the fermentation process reducing the final pH value below 4.50. When microbiota was investigated through sequencing analysis, data revealed the presence of halophilic bacteria and, among lactobacilli, the dominance of Lactobacillus plantarum group at the initial stage of fermentation, in all brine samples, except in the BC5 in which dominated Lactobacillus casei group. At 60 and 120 days of fermentation, an overturned bacterial ecology and an increase of biodiversity was observed in all samples, with the occurrence of Lactobacillus paracollinoides, Lactobacillus acidipiscis and Pediococcus parvulus. Correlation between bacterial OTU and volatile organic compounds (VOCs) revealed that, aldehydes and alcohol compounds exhibited a positive correlation with Proteobacteria, while several esters with LAB and Hafnia. In particular, esters, associated with fruity and floral notes, were positively correlated to L. paracollinoides, L. acidipiscis, and P. parvulus species. Although the VOCs amounts were sample-specific, overall aldehydes were mostly produced at the beginning of the fermentation, while acids, alcohols and esters at the end of the process.</abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0740-0020(16)30590-1']
"Yang Q, Huang X, Zhao S, Sun W, Yan Z, Wang P, Li S, Huang W, Zhang S, Liu L, Gun S.",2017,28392784,Structure and Function of the Fecal Microbiota in Diarrheic Neonatal Piglets.,Frontiers in microbiology,"[<abstracttext>Diarrhea is a leading cause of increased mortality in neonatal and young piglets. Aberration of the gut microbiota is one important factor in the etiology of piglet diarrhea. However, information regarding the structure and function of the gut microbiome in diarrheic neonatal piglets is limited. To investigate the composition and functional potential of the fecal microbiota in neonatal piglets, we performed 16S rRNA gene sequencing on 20 fecal samples from diarrheic piglets and healthy controls, and metagenomics sequencing on a subset of six samples. We found striking compositional and functional differences in fecal microbiota between diarrheic and healthy piglets. Neonatal piglet diarrhea was associated with increases in the relative abundance of <i>Prevotella</i>, <i>Sutterella</i>, and <i>Campylobacter</i>, as well as <i>Fusobacteriaceae</i>. The increased relative abundance of <i>Prevotella</i> was correlated with the reduction in <i>Escherichia coli</i> and the majority of beneficial bacteria that belonging to the <i>Firmicutes</i> phylum (e.g., <i>Enterococcus</i>, <i>Streptococcus</i>, <i>Lactobacillus, Clostridium</i>, and <i>Blautia</i>) in diarrheic piglets. The differentially functional gene abundances in diarrheic piglets were an increase in bacterial ribosome, and contributed primarily by the genera <i>Prevotella</i>, this indicates a growth advantage of the <i>Prevotella</i> in diarrheic conditions. Additional functional gene sets were associated with the reduction of polyamine transport, monosaccharide and sugar-specific PTS transport, amino acid transport, and two-component regulatory system. These profiles likely impact the ability to transport and uptake nutrients, as well as the ability to fight microbial infections in the piglet gut ecosystem. This work identifies a potential role for <i>Prevotella</i> in the community-wide microbial aberration and dysfunction that underpins the pathogenesis of piglet diarrhea. Identification of these microbial and functional signatures may provide biomarkers of neonatal piglet diarrhea.</abstracttext>]","['https://dx.doi.org/10.3389/fmicb.2017.00502', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/28392784/']"
